Date,Replicate,PlateID,RepID,Treatment,Host,Day,Status,Babies,BabiesAlt,Male,Censored
28-Sep,2,156,Control_CB4856_2,Control,CB4856,7,E,NA,NA,1,0
29-Sep,2,156,Control_CB4856_2,Control,CB4856,8,E,NA,NA,1,0
30-Sep,2,156,Control_CB4856_2,Control,CB4856,9,E,NA,NA,1,0
22-Sep,2,156,Control_CB4856_2,Control,CB4856,1,E,NA,NA,1,0
22-Sep,2,157,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,157,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,2,158,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,158,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
22-Sep,2,159,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,159,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
22-Sep,1,160,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,160,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
22-Sep,1,161,Exposed_ERTN2_1,Exposed,N2,1,A,NA,NA,0,0
23-Sep,1,161,Exposed_ERTN2_1,Exposed,N2,2,A,NA,NA,0,0
22-Sep,1,162,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
24-Sep,1,162,Control_ERTN2_1,Control,N2,3,B,NA,NA,0,0
22-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,2,E,NA,NA,0,0
24-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,3,E,NA,NA,0,0
25-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,4,E,NA,NA,0,0
26-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,5,E,NA,NA,0,0
27-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,6,E,NA,NA,0,0
22-Sep,1,164,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,1,164,Exposed_JU1762_1,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,2,165,Exposed_ERTN2_2,Exposed,N2,1,A,NA,NA,0,0
23-Sep,2,165,Exposed_ERTN2_2,Exposed,N2,2,A,NA,NA,0,0
24-Sep,2,165,Exposed_ERTN2_2,Exposed,N2,3,A,NA,NA,0,0
22-Sep,1,166,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
22-Sep,1,167,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,167,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
22-Sep,2,168,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,168,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
22-Sep,2,169,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,169,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
22-Sep,2,170,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,170,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
22-Sep,1,171,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,171,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,172,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
24-Sep,1,172,Control_ERTN2_1,Control,N2,3,B,NA,NA,0,0
22-Sep,1,173,Exposed_ERTN2_1,Exposed,N2,1,E,NA,NA,0,0
23-Sep,1,173,Exposed_ERTN2_1,Exposed,N2,2,E,NA,NA,0,0
25-Sep,1,173,Exposed_ERTN2_1,Exposed,N2,4,B,NA,NA,0,0
22-Sep,3,174,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,174,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
22-Sep,3,175,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,175,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
22-Sep,2,176,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,176,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,177,Control_CB4856_1,Control,CB4856,1,A,NA,NA,0,0
23-Sep,1,177,Control_CB4856_1,Control,CB4856,2,E,NA,NA,0,0
25-Sep,1,177,Control_CB4856_1,Control,CB4856,4,B,NA,NA,0,0
22-Sep,3,178,Control_CB4856_3,Control,CB4856,1,E,NA,NA,0,0
24-Sep,3,178,Control_CB4856_3,Control,CB4856,3,B,NA,NA,0,0
23-Sep,1,179,Exposed_JU2132_1,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,1,179,Exposed_JU2132_1,Exposed,JU2132,1,A,NA,NA,0,0
26-Sep,2,180,Exposed_CB4856_2,Exposed,CB4856,5,E,NA,NA,0,0
22-Sep,2,180,Exposed_CB4856_2,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,2,180,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,NA,0,0
24-Sep,2,180,Exposed_CB4856_2,Exposed,CB4856,3,E,NA,NA,0,0
25-Sep,2,180,Exposed_CB4856_2,Exposed,CB4856,4,E,NA,NA,0,0
22-Sep,1,181,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,181,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
22-Sep,3,182,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,182,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
22-Sep,3,183,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
24-Sep,3,183,Exposed_JU1762_3,Exposed,JU1762,3,A,NA,NA,0,0
23-Sep,3,183,Exposed_JU1762_3,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,2,184,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,184,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,3,185,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,185,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
25-Sep,2,186,Exposed_JU2132_2,Exposed,JU2132,4,A,NA,NA,0,0
22-Sep,2,186,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,2,186,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,2,186,Exposed_JU2132_2,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,2,187,Exposed_ERTN2_2,Exposed,N2,1,A,NA,NA,0,0
23-Sep,2,187,Exposed_ERTN2_2,Exposed,N2,2,A,NA,NA,0,0
24-Sep,2,187,Exposed_ERTN2_2,Exposed,N2,3,A,NA,NA,0,0
25-Sep,2,187,Exposed_ERTN2_2,Exposed,N2,4,A,NA,NA,0,0
26-Sep,2,187,Exposed_ERTN2_2,Exposed,N2,5,A,NA,NA,0,0
23-Sep,3,188,Exposed_JU1762_3,Exposed,JU1762,2,A,NA,NA,0,0
24-Sep,3,188,Exposed_JU1762_3,Exposed,JU1762,3,E,NA,NA,0,0
22-Sep,3,188,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
22-Sep,3,189,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,189,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
22-Sep,2,190,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,190,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,191,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,1,191,Exposed_JU1762_1,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,1,192,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,192,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
22-Sep,2,193,Exposed_JU1762_2,Exposed,JU1762,1,A,NA,NA,0,0
